taxonomy,conversion,weight
OTH/Y:1986 - 1998/H:6/E:4,CR_LWAL-DUL_H6,0.045
OTH/Y:1986 - 1998/H:6/E:4,CR_LWAL-DUM_H6,0.005
OTH/Y:1986 - 1998/H:8/E:3,CR_LDUAL-DUL_H8,0.045
OTH/Y:1986 - 1998/H:8/E:3,CR_LDUAL-DUM_H8,0.005
OTH/Y:1986 - 1998/H:8/E:3,CR_LFINF-DUL_H8,0.85
OTH/Y:1986 - 1998/H:8/E:3,CR_LFM-DUL_H8,0.05
OTH/Y:1986 - 1998/H:8/E:3,CR_LWAL-DUL_H8,0.045
OTH/Y:1986 - 1998/H:8/E:3,CR_LWAL-DUM_H8,0.005
OTH/Y:1986 - 1998/H:8/E:4,CR_LDUAL-DUL_H8,0.045
OTH/Y:1986 - 1998/H:8/E:4,CR_LDUAL-DUM_H8,0.005
OTH/Y:1986 - 1998/H:8/E:4,CR_LFINF-DUL_H8,0.85
OTH/Y:1986 - 1998/H:8/E:4,CR_LFM-DUL_H8,0.05
OTH/Y:1986 - 1998/H:8/E:4,CR_LWAL-DUL_H8,0.045
OTH/Y:1986 - 1998/H:8/E:4,CR_LWAL-DUM_H8,0.005
OTH/Y:1999 - 2010/H:1/E:1,CR_LFINF-DUL_H1,0.15
OTH/Y:1999 - 2010/H:1/E:1,CR_LFINF-DUM_H1,0.15
OTH/Y:1999 - 2010/H:1/E:1,MCF_LWAL-DUL_H1,0.36
OTH/Y:1999 - 2010/H:1/E:1,MCF_LWAL-DUM_H1,0.04
OTH/Y:1999 - 2010/H:1/E:1,MUR_LWAL-DNO_H1,0.25
OTH/Y:1999 - 2010/H:1/E:1,S_LFM-DUL_H1,0.006
OTH/Y:1999 - 2010/H:1/E:1,S_LFM-DUM_H1,0.024
OTH/Y:1999 - 2010/H:1/E:1,W_LFM-DUL_H1,0.02
OTH/Y:1999 - 2010/H:1/E:2,CR_LFINF-DUL_H1,0.15
OTH/Y:1999 - 2010/H:1/E:2,CR_LFINF-DUM_H1,0.15
OTH/Y:1999 - 2010/H:1/E:2,MCF_LWAL-DUL_H1,0.36
OTH/Y:1999 - 2010/H:1/E:2,MCF_LWAL-DUM_H1,0.04
OTH/Y:1999 - 2010/H:1/E:2,MUR_LWAL-DNO_H1,0.25
OTH/Y:1999 - 2010/H:1/E:2,S_LFM-DUL_H1,0.006
OTH/Y:1999 - 2010/H:1/E:2,S_LFM-DUM_H1,0.024
OTH/Y:1999 - 2010/H:1/E:2,W_LFM-DUL_H1,0.02
OTH/Y:1999 - 2010/H:1/E:3,CR_LFINF-DUL_H1,0.15
OTH/Y:1999 - 2010/H:1/E:3,CR_LFINF-DUM_H1,0.15
OTH/Y:1999 - 2010/H:1/E:3,MCF_LWAL-DUL_H1,0.36
OTH/Y:1999 - 2010/H:1/E:3,MCF_LWAL-DUM_H1,0.04
OTH/Y:1999 - 2010/H:1/E:3,MUR_LWAL-DNO_H1,0.25
OTH/Y:1999 - 2010/H:1/E:3,S_LFM-DUL_H1,0.006
OTH/Y:1999 - 2010/H:1/E:3,S_LFM-DUM_H1,0.024
OTH/Y:1999 - 2010/H:1/E:3,W_LFM-DUL_H1,0.02
OTH/Y:1999 - 2010/H:1/E:4,CR_LFINF-DUL_H1,0.15
OTH/Y:1999 - 2010/H:1/E:4,CR_LFINF-DUM_H1,0.15
OTH/Y:1999 - 2010/H:1/E:4,MCF_LWAL-DUL_H1,0.36
OTH/Y:1999 - 2010/H:1/E:4,MCF_LWAL-DUM_H1,0.04
OTH/Y:1999 - 2010/H:1/E:4,MUR_LWAL-DNO_H1,0.25
OTH/Y:1999 - 2010/H:1/E:4,S_LFM-DUL_H1,0.006
OTH/Y:1999 - 2010/H:1/E:4,S_LFM-DUM_H1,0.024
OTH/Y:1999 - 2010/H:1/E:4,W_LFM-DUL_H1,0.02
OTH/Y:1999 - 2010/H:1/E:5,CR_LFINF-DUL_H1,0.15
OTH/Y:1999 - 2010/H:1/E:5,CR_LFINF-DUM_H1,0.15
OTH/Y:1999 - 2010/H:1/E:5,MCF_LWAL-DUL_H1,0.36
OTH/Y:1999 - 2010/H:1/E:5,MCF_LWAL-DUM_H1,0.04
OTH/Y:1999 - 2010/H:1/E:5,MUR_LWAL-DNO_H1,0.25
OTH/Y:1999 - 2010/H:1/E:5,S_LFM-DUL_H1,0.006
OTH/Y:1999 - 2010/H:1/E:5,S_LFM-DUM_H1,0.024
OTH/Y:1999 - 2010/H:1/E:5,W_LFM-DUL_H1,0.02
OTH/Y:1999 - 2010/H:1/E:6,CR_LFINF-DUL_H1,0.15
OTH/Y:1999 - 2010/H:1/E:6,CR_LFINF-DUM_H1,0.15
OTH/Y:1999 - 2010/H:1/E:6,MCF_LWAL-DUL_H1,0.36
OTH/Y:1999 - 2010/H:1/E:6,MCF_LWAL-DUM_H1,0.04
OTH/Y:1999 - 2010/H:1/E:6,MUR_LWAL-DNO_H1,0.25
OTH/Y:1999 - 2010/H:1/E:6,S_LFM-DUL_H1,0.006
OTH/Y:1999 - 2010/H:1/E:6,S_LFM-DUM_H1,0.024
OTH/Y:1999 - 2010/H:1/E:6,W_LFM-DUL_H1,0.02
OTH/Y:1999 - 2010/H:10/E:5,CR_LDUAL-DUL_H10,0.01
OTH/Y:1999 - 2010/H:10/E:5,CR_LDUAL-DUM_H10,0.04
OTH/Y:1999 - 2010/H:10/E:5,CR_LFINF-DUL_H10,0.425
OTH/Y:1999 - 2010/H:10/E:5,CR_LFINF-DUM_H10,0.425
OTH/Y:1999 - 2010/H:10/E:5,CR_LFM-DUL_H10,0.025
OTH/Y:1999 - 2010/H:10/E:5,CR_LFM-DUM_H10,0.025
OTH/Y:1999 - 2010/H:10/E:5,CR_LWAL-DUL_H10,0.01
OTH/Y:1999 - 2010/H:10/E:5,CR_LWAL-DUM_H10,0.04
OTH/Y:1999 - 2010/H:11/E:5,CR_LDUAL-DUL_H11,0.15
OTH/Y:1999 - 2010/H:11/E:5,CR_LDUAL-DUM_H11,0.6
OTH/Y:1999 - 2010/H:11/E:5,CR_LFINF-DUL_H10,0.075
OTH/Y:1999 - 2010/H:11/E:5,CR_LFINF-DUM_H10,0.075
OTH/Y:1999 - 2010/H:11/E:5,CR_LWAL-DUL_H11,0.02
OTH/Y:1999 - 2010/H:11/E:5,CR_LWAL-DUM_H11,0.08000000000000011
OTH/Y:1999 - 2010/H:12/E:5,CR_LDUAL-DUL_H12,0.15
OTH/Y:1999 - 2010/H:12/E:5,CR_LDUAL-DUM_H12,0.6
OTH/Y:1999 - 2010/H:12/E:5,CR_LFINF-DUL_H10,0.075
OTH/Y:1999 - 2010/H:12/E:5,CR_LFINF-DUM_H10,0.075
OTH/Y:1999 - 2010/H:12/E:5,CR_LWAL-DUL_H12,0.02
OTH/Y:1999 - 2010/H:12/E:5,CR_LWAL-DUM_H12,0.08000000000000011
OTH/Y:1999 - 2010/H:2/E:1,CR_LFINF-DUL_H2,0.075
OTH/Y:1999 - 2010/H:2/E:1,CR_LFINF-DUM_H2,0.075
OTH/Y:1999 - 2010/H:2/E:1,CR_LFM-DUL_H2,0.005
OTH/Y:1999 - 2010/H:2/E:1,CR_LFM-DUM_H2,0.005
OTH/Y:1999 - 2010/H:2/E:1,MCF_LWAL-DUL_H2,0.63
OTH/Y:1999 - 2010/H:2/E:1,MCF_LWAL-DUM_H2,0.07
OTH/Y:1999 - 2010/H:2/E:1,MUR_LWAL-DNO_H2,0.14
OTH/Y:1999 - 2010/H:2/E:2,CR_LFINF-DUL_H2,0.075
OTH/Y:1999 - 2010/H:2/E:2,CR_LFINF-DUM_H2,0.075
OTH/Y:1999 - 2010/H:2/E:2,CR_LFM-DUL_H2,0.005
OTH/Y:1999 - 2010/H:2/E:2,CR_LFM-DUM_H2,0.005
OTH/Y:1999 - 2010/H:2/E:2,MCF_LWAL-DUL_H2,0.63
OTH/Y:1999 - 2010/H:2/E:2,MCF_LWAL-DUM_H2,0.07
OTH/Y:1999 - 2010/H:2/E:2,MUR_LWAL-DNO_H2,0.14
OTH/Y:1999 - 2010/H:2/E:3,CR_LFINF-DUL_H2,0.075
OTH/Y:1999 - 2010/H:2/E:3,CR_LFINF-DUM_H2,0.075
OTH/Y:1999 - 2010/H:2/E:3,CR_LFM-DUL_H2,0.005
OTH/Y:1999 - 2010/H:2/E:3,CR_LFM-DUM_H2,0.005
OTH/Y:1999 - 2010/H:2/E:3,MCF_LWAL-DUL_H2,0.63
OTH/Y:1999 - 2010/H:2/E:3,MCF_LWAL-DUM_H2,0.07
OTH/Y:1999 - 2010/H:2/E:3,MUR_LWAL-DNO_H2,0.14
OTH/Y:1999 - 2010/H:2/E:4,CR_LFINF-DUL_H2,0.075
OTH/Y:1999 - 2010/H:2/E:4,CR_LFINF-DUM_H2,0.075
OTH/Y:1999 - 2010/H:2/E:4,CR_LFM-DUL_H2,0.005
OTH/Y:1999 - 2010/H:2/E:4,CR_LFM-DUM_H2,0.005
OTH/Y:1999 - 2010/H:2/E:4,MCF_LWAL-DUL_H2,0.63
OTH/Y:1999 - 2010/H:2/E:4,MCF_LWAL-DUM_H2,0.07
OTH/Y:1999 - 2010/H:2/E:4,MUR_LWAL-DNO_H2,0.14
OTH/Y:1999 - 2010/H:2/E:5,CR_LFINF-DUL_H2,0.075
OTH/Y:1999 - 2010/H:2/E:5,CR_LFINF-DUM_H2,0.075
OTH/Y:1999 - 2010/H:2/E:5,CR_LFM-DUL_H2,0.005
OTH/Y:1999 - 2010/H:2/E:5,CR_LFM-DUM_H2,0.005
OTH/Y:1999 - 2010/H:2/E:5,MCF_LWAL-DUL_H2,0.63
OTH/Y:1999 - 2010/H:2/E:5,MCF_LWAL-DUM_H2,0.07
OTH/Y:1999 - 2010/H:2/E:5,MUR_LWAL-DNO_H2,0.14
OTH/Y:1999 - 2010/H:2/E:6,CR_LFINF-DUL_H2,0.075
OTH/Y:1999 - 2010/H:2/E:6,CR_LFINF-DUM_H2,0.075
OTH/Y:1999 - 2010/H:2/E:6,CR_LFM-DUL_H2,0.005
OTH/Y:1999 - 2010/H:2/E:6,CR_LFM-DUM_H2,0.005
OTH/Y:1999 - 2010/H:2/E:6,MCF_LWAL-DUL_H2,0.63
OTH/Y:1999 - 2010/H:2/E:6,MCF_LWAL-DUM_H2,0.07
OTH/Y:1999 - 2010/H:2/E:6,MUR_LWAL-DNO_H2,0.14
OTH/Y:1999 - 2010/H:3/E:1,CR_LFINF-DUL_H3,0.15
OTH/Y:1999 - 2010/H:3/E:1,CR_LFINF-DUM_H3,0.15
OTH/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUL_H3,0.477
OTH/Y:1999 - 2010/H:3/E:1,MCF_LWAL-DUM_H3,0.053
OTH/Y:1999 - 2010/H:3/E:1,MUR_LWAL-DNO_H3,0.17
OTH/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUL_H3,0.15
OTH/Y:1999 - 2010/H:3/E:2,CR_LFINF-DUM_H3,0.15
OTH/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUL_H3,0.477
OTH/Y:1999 - 2010/H:3/E:2,MCF_LWAL-DUM_H3,0.053
OTH/Y:1999 - 2010/H:3/E:2,MUR_LWAL-DNO_H3,0.17
OTH/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUL_H3,0.15
OTH/Y:1999 - 2010/H:3/E:3,CR_LFINF-DUM_H3,0.15
OTH/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUL_H3,0.477
OTH/Y:1999 - 2010/H:3/E:3,MCF_LWAL-DUM_H3,0.053
OTH/Y:1999 - 2010/H:3/E:3,MUR_LWAL-DNO_H3,0.17
OTH/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUL_H3,0.15
OTH/Y:1999 - 2010/H:3/E:4,CR_LFINF-DUM_H3,0.15
OTH/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUL_H3,0.477
OTH/Y:1999 - 2010/H:3/E:4,MCF_LWAL-DUM_H3,0.053
OTH/Y:1999 - 2010/H:3/E:4,MUR_LWAL-DNO_H3,0.17
OTH/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUL_H3,0.15
OTH/Y:1999 - 2010/H:3/E:5,CR_LFINF-DUM_H3,0.15
OTH/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUL_H3,0.477
OTH/Y:1999 - 2010/H:3/E:5,MCF_LWAL-DUM_H3,0.053
OTH/Y:1999 - 2010/H:3/E:5,MUR_LWAL-DNO_H3,0.17
OTH/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUL_H3,0.15
OTH/Y:1999 - 2010/H:3/E:6,CR_LFINF-DUM_H3,0.15
OTH/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUL_H3,0.477
OTH/Y:1999 - 2010/H:3/E:6,MCF_LWAL-DUM_H3,0.053
OTH/Y:1999 - 2010/H:3/E:6,MUR_LWAL-DNO_H3,0.17
OTH/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUL_H4,0.06
OTH/Y:1999 - 2010/H:4/E:1,CR_LFINF-DUM_H4,0.06
OTH/Y:1999 - 2010/H:4/E:1,CR_LFM-DUL_H4,0.095
OTH/Y:1999 - 2010/H:4/E:1,CR_LFM-DUM_H4,0.095
OTH/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUL_H4,0.504
OTH/Y:1999 - 2010/H:4/E:1,MCF_LWAL-DUM_H4,0.056
OTH/Y:1999 - 2010/H:4/E:1,MUR_LWAL-DNO_H4,0.13
OTH/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUL_H4,0.06
OTH/Y:1999 - 2010/H:4/E:2,CR_LFINF-DUM_H4,0.06
OTH/Y:1999 - 2010/H:4/E:2,CR_LFM-DUL_H4,0.095
OTH/Y:1999 - 2010/H:4/E:2,CR_LFM-DUM_H4,0.095
OTH/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUL_H4,0.504
OTH/Y:1999 - 2010/H:4/E:2,MCF_LWAL-DUM_H4,0.056
OTH/Y:1999 - 2010/H:4/E:2,MUR_LWAL-DNO_H4,0.13
OTH/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUL_H4,0.06
OTH/Y:1999 - 2010/H:4/E:3,CR_LFINF-DUM_H4,0.06
OTH/Y:1999 - 2010/H:4/E:3,CR_LFM-DUL_H4,0.095
OTH/Y:1999 - 2010/H:4/E:3,CR_LFM-DUM_H4,0.095
OTH/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUL_H4,0.504
OTH/Y:1999 - 2010/H:4/E:3,MCF_LWAL-DUM_H4,0.056
OTH/Y:1999 - 2010/H:4/E:3,MUR_LWAL-DNO_H4,0.13
OTH/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUL_H4,0.06
OTH/Y:1999 - 2010/H:4/E:4,CR_LFINF-DUM_H4,0.06
OTH/Y:1999 - 2010/H:4/E:4,CR_LFM-DUL_H4,0.095
OTH/Y:1999 - 2010/H:4/E:4,CR_LFM-DUM_H4,0.095
OTH/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUL_H4,0.504
OTH/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUM_H4,0.056
OTH/Y:1999 - 2010/H:4/E:4,MUR_LWAL-DNO_H4,0.13
OTH/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUL_H4,0.06
OTH/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUM_H4,0.06
OTH/Y:1999 - 2010/H:4/E:5,CR_LFM-DUL_H4,0.095
OTH/Y:1999 - 2010/H:4/E:5,CR_LFM-DUM_H4,0.095
OTH/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUL_H4,0.504
OTH/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUM_H4,0.056
OTH/Y:1999 - 2010/H:4/E:5,MUR_LWAL-DNO_H4,0.13
OTH/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUL_H4,0.06
OTH/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUM_H4,0.06
OTH/Y:1999 - 2010/H:4/E:6,CR_LFM-DUL_H4,0.095
OTH/Y:1999 - 2010/H:4/E:6,CR_LFM-DUM_H4,0.095
OTH/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUL_H4,0.504
OTH/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUM_H4,0.056
OTH/Y:1999 - 2010/H:4/E:6,MUR_LWAL-DNO_H4,0.13
OTH/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUL_H5,0.275
OTH/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUM_H5,0.275
OTH/Y:1999 - 2010/H:5/E:1,CR_LFM-DUL_H5,0.045
OTH/Y:1999 - 2010/H:5/E:1,CR_LFM-DUM_H5,0.045
OTH/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUL_H5,0.018
OTH/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUM_H5,0.072
OTH/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUL_H5,0.144
OTH/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUM_H5,0.036
OTH/Y:1999 - 2010/H:5/E:1,MUR_LWAL-DNO_H5,0.09
OTH/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUL_H5,0.275
OTH/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUM_H5,0.275
OTH/Y:1999 - 2010/H:5/E:2,CR_LFM-DUL_H5,0.045
OTH/Y:1999 - 2010/H:5/E:2,CR_LFM-DUM_H5,0.045
OTH/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUL_H5,0.018
OTH/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUM_H5,0.072
OTH/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUL_H5,0.144
OTH/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUM_H5,0.036
OTH/Y:1999 - 2010/H:5/E:2,MUR_LWAL-DNO_H5,0.09
OTH/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUL_H5,0.275
OTH/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUM_H5,0.275
OTH/Y:1999 - 2010/H:5/E:3,CR_LFM-DUL_H5,0.045
OTH/Y:1999 - 2010/H:5/E:3,CR_LFM-DUM_H5,0.045
OTH/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUL_H5,0.018
OTH/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUM_H5,0.072
OTH/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUL_H5,0.144
OTH/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUM_H5,0.036
OTH/Y:1999 - 2010/H:5/E:3,MUR_LWAL-DNO_H5,0.09
OTH/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUL_H5,0.275
OTH/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUM_H5,0.275
OTH/Y:1999 - 2010/H:5/E:4,CR_LFM-DUL_H5,0.045
OTH/Y:1999 - 2010/H:5/E:4,CR_LFM-DUM_H5,0.045
OTH/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUL_H5,0.018
OTH/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUM_H5,0.072
OTH/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUL_H5,0.144
OTH/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUM_H5,0.036
OTH/Y:1999 - 2010/H:5/E:4,MUR_LWAL-DNO_H5,0.09
OTH/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUL_H5,0.275
OTH/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUM_H5,0.275
OTH/Y:1999 - 2010/H:5/E:5,CR_LFM-DUL_H5,0.045
OTH/Y:1999 - 2010/H:5/E:5,CR_LFM-DUM_H5,0.045
OTH/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUL_H5,0.018
OTH/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUM_H5,0.072
OTH/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUL_H5,0.144
OTH/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUM_H5,0.036
OTH/Y:1999 - 2010/H:5/E:5,MUR_LWAL-DNO_H5,0.09
OTH/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUL_H5,0.275
OTH/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUM_H5,0.275
OTH/Y:1999 - 2010/H:5/E:6,CR_LFM-DUL_H5,0.045
OTH/Y:1999 - 2010/H:5/E:6,CR_LFM-DUM_H5,0.045
OTH/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUL_H5,0.018
OTH/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUM_H5,0.072
OTH/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUL_H5,0.144
OTH/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUM_H5,0.036
OTH/Y:1999 - 2010/H:5/E:6,MUR_LWAL-DNO_H5,0.09
OTH/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUL_H6,0.425
OTH/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUM_H6,0.425
OTH/Y:1999 - 2010/H:6/E:1,CR_LFM-DUL_H6,0.025
OTH/Y:1999 - 2010/H:6/E:1,CR_LFM-DUM_H6,0.025
OTH/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUL_H6,0.425
OTH/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUM_H6,0.425
OTH/Y:1999 - 2010/H:6/E:3,CR_LFM-DUL_H6,0.025
OTH/Y:1999 - 2010/H:6/E:3,CR_LFM-DUM_H6,0.025
OTH/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUL_H6,0.425
OTH/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUM_H6,0.425
OTH/Y:1999 - 2010/H:6/E:4,CR_LFM-DUL_H6,0.025
OTH/Y:1999 - 2010/H:6/E:4,CR_LFM-DUM_H6,0.025
OTH/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUL_H6,0.425
OTH/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUM_H6,0.425
OTH/Y:1999 - 2010/H:6/E:5,CR_LFM-DUL_H6,0.025
OTH/Y:1999 - 2010/H:6/E:5,CR_LFM-DUM_H6,0.025
OTH/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUL_H6,0.425
OTH/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUM_H6,0.425
OTH/Y:1999 - 2010/H:6/E:6,CR_LFM-DUL_H6,0.025
OTH/Y:1999 - 2010/H:6/E:6,CR_LFM-DUM_H6,0.025
OTH/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUL_H6,0.01
OTH/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUM_H6,0.04
OTH/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUL_H7,0.01
OTH/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUM_H7,0.04
OTH/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUL_H7,0.425
OTH/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUM_H7,0.425
OTH/Y:1999 - 2010/H:7/E:3,CR_LFM-DUL_H7,0.025
OTH/Y:1999 - 2010/H:7/E:3,CR_LFM-DUM_H7,0.025
OTH/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUL_H7,0.01
OTH/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUM_H7,0.04
OTH/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUL_H7,0.01
OTH/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUM_H7,0.04
OTH/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUL_H7,0.425
OTH/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUM_H7,0.425
OTH/Y:1999 - 2010/H:7/E:4,CR_LFM-DUL_H7,0.025
OTH/Y:1999 - 2010/H:7/E:4,CR_LFM-DUM_H7,0.025
OTH/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUL_H7,0.01
OTH/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUM_H7,0.04
OTH/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUL_H7,0.01
OTH/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUM_H7,0.04
OTH/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUL_H7,0.425
OTH/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUM_H7,0.425
OTH/Y:1999 - 2010/H:7/E:5,CR_LFM-DUL_H7,0.025
OTH/Y:1999 - 2010/H:7/E:5,CR_LFM-DUM_H7,0.025
OTH/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUL_H7,0.01
OTH/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUM_H7,0.04
OTH/Y:1999 - 2010/H:8/E:4,CR_LDUAL-DUL_H8,0.01
OTH/Y:1999 - 2010/H:8/E:4,CR_LDUAL-DUM_H8,0.04
OTH/Y:1999 - 2010/H:8/E:4,CR_LFINF-DUL_H8,0.425
OTH/Y:1999 - 2010/H:8/E:4,CR_LFINF-DUM_H8,0.425
OTH/Y:1999 - 2010/H:8/E:4,CR_LFM-DUL_H8,0.025
OTH/Y:1999 - 2010/H:8/E:4,CR_LFM-DUM_H8,0.025
OTH/Y:1999 - 2010/H:8/E:4,CR_LWAL-DUL_H8,0.01
OTH/Y:1999 - 2010/H:8/E:4,CR_LWAL-DUM_H8,0.04
OTH/Y:1999 - 2010/H:9/E:5,CR_LDUAL-DUL_H9,0.01
OTH/Y:1999 - 2010/H:9/E:5,CR_LDUAL-DUM_H9,0.04
OTH/Y:1999 - 2010/H:9/E:5,CR_LFINF-DUL_H9,0.425
OTH/Y:1999 - 2010/H:9/E:5,CR_LFINF-DUM_H9,0.425
OTH/Y:1999 - 2010/H:9/E:5,CR_LFM-DUL_H9,0.025
OTH/Y:1999 - 2010/H:9/E:5,CR_LFM-DUM_H9,0.025
OTH/Y:1999 - 2010/H:9/E:5,CR_LWAL-DUL_H9,0.01
OTH/Y:1999 - 2010/H:9/E:5,CR_LWAL-DUM_H9,0.04
OTH/Y:<= 1960/H:1/E:1,CR_LFINF-DUL_H1,0.3
OTH/Y:<= 1960/H:1/E:1,MCF_LWAL-DUL_H1,0.4
